result_id,event_title,edition,edition_id,sport,result_date,result_location,result_participants,result_detail
154009,"1,000 metres Time Trial, Men",1968 Summer Olympics,17,Cycling Track,17 October 1968 — 14:00,"Velódromo Olímpico Agustín Melgar, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",32 from 32 countries,na
154088,"Tandem Sprint, 2,000 metres, Men",1968 Summer Olympics,17,Cycling Track,20 – 21 October 1968,"Velódromo Olímpico Agustín Melgar, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",28 from 14 countries,na
154113,"Individual Pursuit, 4,000 metres, Men",1968 Summer Olympics,17,Cycling Track,17 – 18 October 1968,"Velódromo Olímpico Agustín Melgar, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",28 from 28 countries,na
154010,"Sprint, Men",1968 Summer Olympics,17,Cycling Track,18 – 19 October 1968,"Velódromo Olímpico Agustín Melgar, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",47 from 28 countries,na
154126,"Team Pursuit, 4,000 metres, Men",1968 Summer Olympics,17,Cycling Track,19 – 21 October 1968,"Velódromo Olímpico Agustín Melgar, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",84 from 20 countries,na
900966,"Roller Hockey, Men",1992 Summer Olympics,23,Roller Hockey,26 July –  7 August 1992,"Palau Blaugrana, Barcelona / Pavelló del Club Patí, Vic / Pavelló de l'Ateneu, Sant Sadurní d'Anoia / Pavelló d'Esports, Reus",120 from 12 countries,na
18000377,"Street, Women",2020 Summer Olympics,61,Skateboarding,26 July 2021,"Ariake Urban Sports Park, Koto, Tokyo",20 from 13 countries,na
18000384,"Park, Men",2020 Summer Olympics,61,Skateboarding, 5 August 2021,"Ariake Urban Sports Park, Koto, Tokyo",20 from 13 countries,na
18000391,"Park, Women",2020 Summer Olympics,61,Skateboarding, 4 August 2021,"Ariake Urban Sports Park, Koto, Tokyo",20 from 13 countries,na
18000370,"Street, Men",2020 Summer Olympics,61,Skateboarding,25 July 2021,"Ariake Urban Sports Park, Koto, Tokyo",20 from 12 countries,na
1106,"3,000 metres, Women",1998 Winter Olympics,46,Speed Skating,11 February 1998 — 15:00,"M-Wave, Nagano",31 from 16 countries,na
1098,"1,500 metres, Men",1998 Winter Olympics,46,Speed Skating,12 February 1998 — 15:00,"M-Wave, Nagano",44 from 18 countries,na
1094,"500 metres, Men",1998 Winter Olympics,46,Speed Skating,9 – 10 February 1998,"M-Wave, Nagano",42 from 16 countries,na
1100,"10,000 metres, Men",1998 Winter Olympics,46,Speed Skating,17 February 1998 — 15:00,"M-Wave, Nagano",16 from 9 countries,na
1107,"5,000 metres, Women",1998 Winter Olympics,46,Speed Skating,20 February 1998 — 15:00,"M-Wave, Nagano",15 from 9 countries,na
1105,"1,500 metres, Women",1998 Winter Olympics,46,Speed Skating,16 February 1998 — 15:00,"M-Wave, Nagano",34 from 15 countries,na
1104,"1,000 metres, Women",1998 Winter Olympics,46,Speed Skating,19 February 1998 — 15:00,"M-Wave, Nagano",40 from 14 countries,na
1099,"5,000 metres, Men",1998 Winter Olympics,46,Speed Skating, 8 February 1998 — 15:00,"M-Wave, Nagano",32 from 19 countries,na
1097,"1,000 metres, Men",1998 Winter Olympics,46,Speed Skating,15 February 1998 — 15:00,"M-Wave, Nagano",43 from 17 countries,na
1101,"500 metres, Women",1998 Winter Olympics,46,Speed Skating,13 – 14 February 1998,"M-Wave, Nagano",38 from 14 countries,na
1087,"5,000 metres, Men",1994 Winter Olympics,45,Speed Skating,13 February 1994 — 15:00,"Olympiahall, Hamar",32 from 17 countries,na
1086,"1,500 metres, Men",1994 Winter Olympics,45,Speed Skating,16 February 1994 — 14:00,"Olympiahall, Hamar",44 from 17 countries,na
1093,"5,000 metres, Women",1994 Winter Olympics,45,Speed Skating,25 February 1994 — 14:00,"Olympiahall, Hamar",16 from 9 countries,na
1092,"3,000 metres, Women",1994 Winter Olympics,45,Speed Skating,17 February 1994 — 14:00,"Olympiahall, Hamar",27 from 14 countries,na
1085,"1,000 metres, Men",1994 Winter Olympics,45,Speed Skating,18 February 1994 — 14:00,"Olympiahall, Hamar",43 from 17 countries,na
1090,"1,000 metres, Women",1994 Winter Olympics,45,Speed Skating,23 February 1994 — 16:00,"Olympiahall, Hamar",36 from 12 countries,na
1091,"1,500 metres, Women",1994 Winter Olympics,45,Speed Skating,21 February 1994 — 14:00,"Olympiahall, Hamar",30 from 11 countries,na
1089,"500 metres, Women",1994 Winter Olympics,45,Speed Skating,19 February 1994 — 14:00,"Olympiahall, Hamar",34 from 12 countries,na
1088,"10,000 metres, Men",1994 Winter Olympics,45,Speed Skating,20 February 1994 — 14:00,"Olympiahall, Hamar",16 from 10 countries,na
1084,"500 metres, Men",1994 Winter Olympics,45,Speed Skating,14 February 1994 — 14:00,"Olympiahall, Hamar",40 from 16 countries,na
999,"5,000 metres, Men",1952 Winter Olympics,34,Speed Skating,17 February 1952 — 16:00,"Bislett Stadion, Oslo",35 from 13 countries,na
997,"500 metres, Men",1952 Winter Olympics,34,Speed Skating,16 February 1952 — 15:00,"Bislett Stadion, Oslo",41 from 14 countries,na
1000,"10,000 metres, Men",1952 Winter Olympics,34,Speed Skating,19 February 1952 — 10:00,"Bislett Stadion, Oslo",30 from 12 countries,na
998,"1,500 metres, Men",1952 Winter Olympics,34,Speed Skating,18 February 1952 — 17:00,"Bislett Stadion, Oslo",39 from 13 countries,na
1065,"1,000 metres, Men",1988 Winter Olympics,43,Speed Skating,18 February 1988 — 18:00,"Olympic Oval, Calgary",40 from 16 countries,na
1068,"10,000 metres, Men",1988 Winter Olympics,43,Speed Skating,21 February 1988 — 12:00,"Olympic Oval, Calgary",32 from 19 countries,na
1069,"500 metres, Women",1988 Winter Olympics,43,Speed Skating,22 February 1988 — 18:00,"Olympic Oval, Calgary",30 from 15 countries,na
1066,"1,500 metres, Men",1988 Winter Olympics,43,Speed Skating,20 February 1988 — 17:00,"Olympic Oval, Calgary",40 from 20 countries,na
1067,"5,000 metres, Men",1988 Winter Olympics,43,Speed Skating,17 February 1988 — 11:00,"Olympic Oval, Calgary",38 from 18 countries,na
1071,"1,500 metres, Women",1988 Winter Olympics,43,Speed Skating,27 February 1988 — 17:00,"Olympic Oval, Calgary",28 from 13 countries,na
1064,"500 metres, Men",1988 Winter Olympics,43,Speed Skating,14 February 1988 — 17:00,"Olympic Oval, Calgary",37 from 15 countries,na
1070,"1,000 metres, Women",1988 Winter Olympics,43,Speed Skating,26 February 1988 — 18:00,"Olympic Oval, Calgary",27 from 12 countries,na
1073,"5,000 metres, Women",1988 Winter Olympics,43,Speed Skating,28 February 1988 — 15:00,"Olympic Oval, Calgary",25 from 14 countries,na
1072,"3,000 metres, Women",1988 Winter Olympics,43,Speed Skating,23 February 1988 — 18:00,"Olympic Oval, Calgary",29 from 16 countries,na
1127,"5,000 metres, Men",2006 Winter Olympics,49,Speed Skating,11 February 2006 — 15:30,"Oval Lingotto, Torino",28 from 15 countries,na
1144,"500 metres, Women",2006 Winter Olympics,49,Speed Skating,14 February 2006,"Oval Lingotto, Torino",30 from 10 countries,na
1128,"10,000 metres, Men",2006 Winter Olympics,49,Speed Skating,24 February 2006 — 15:00,"Oval Lingotto, Torino",16 from 8 countries,na
1149,"3,000 metres, Women",2006 Winter Olympics,49,Speed Skating,12 February 2006 — 16:30,"Oval Lingotto, Torino",28 from 15 countries,na
1125,"1,000 metres, Men",2006 Winter Olympics,49,Speed Skating,18 February 2006 — 17:00,"Oval Lingotto, Torino",41 from 13 countries,na
1151,"Team Pursuit (6 laps), Women",2006 Winter Olympics,49,Speed Skating,15 – 16 February 2006,"Oval Lingotto, Torino",35 from 8 countries,na
1147,"1,000 metres, Women",2006 Winter Olympics,49,Speed Skating,19 February 2006 — 17:00,"Oval Lingotto, Torino",36 from 12 countries,na
1148,"1,500 metres, Women",2006 Winter Olympics,49,Speed Skating,22 February 2006 — 17:00,"Oval Lingotto, Torino",35 from 13 countries,na
1150,"5,000 metres, Women",2006 Winter Olympics,49,Speed Skating,25 February 2006 — 16:30,"Oval Lingotto, Torino",16 from 10 countries,na
1129,"Team Pursuit (8 laps), Men",2006 Winter Olympics,49,Speed Skating,15 – 16 February 2006,"Oval Lingotto, Torino",36 from 8 countries,na
1126,"1,500 metres, Men",2006 Winter Olympics,49,Speed Skating,21 February 2006 — 16:00,"Oval Lingotto, Torino",41 from 14 countries,na
1122,"500 metres, Men",2006 Winter Olympics,49,Speed Skating,13 February 2006,"Oval Lingotto, Torino",37 from 12 countries,na
959,"10,000 metres, Men",1924 Winter Olympics,29,Speed Skating,27 January 1924 — 13:00,"Stade Olympique, Chamonix",16 from 6 countries,na
958,"5,000 metres, Men",1924 Winter Olympics,29,Speed Skating,26 January 1924 — 10:00,"Stade Olympique, Chamonix",22 from 10 countries,na
957,"1,500 metres, Men",1924 Winter Olympics,29,Speed Skating,27 January 1924 — 12:00,"Stade Olympique, Chamonix",22 from 9 countries,na
956,"500 metres, Men",1924 Winter Olympics,29,Speed Skating,26 January 1924 — 10:00,"Stade Olympique, Chamonix",27 from 10 countries,na
960,"Allround, Men",1924 Winter Olympics,29,Speed Skating,26 – 27 January 1924,"Stade Olympique, Chamonix",23 from 9 countries,na
1001,"500 metres, Men",1956 Winter Olympics,35,Speed Skating,28 January 1956 — 12:00,"Pista di Misurina, Misurina",47 from 17 countries,na
1003,"5,000 metres, Men",1956 Winter Olympics,35,Speed Skating,29 January 1956 — 11:00,"Pista di Misurina, Misurina",46 from 17 countries,na
1002,"1,500 metres, Men",1956 Winter Olympics,35,Speed Skating,30 January 1956 — 14:00,"Pista di Misurina, Misurina",54 from 18 countries,na
1004,"10,000 metres, Men",1956 Winter Olympics,35,Speed Skating,31 January 1956 — 10:00,"Pista di Misurina, Misurina",32 from 15 countries,na
1024,"10,000 metres, Men",1968 Winter Olympics,38,Speed Skating,17 February 1968 — 8:00,"L'Anneau de Vitesse, Grenoble",28 from 13 countries,na
1026,"1,000 metres, Women",1968 Winter Olympics,38,Speed Skating,11 February 1968 — 10:00,"L'Anneau de Vitesse, Grenoble",29 from 12 countries,na
1022,"1,500 metres, Men",1968 Winter Olympics,38,Speed Skating,16 February 1968 — 9:00,"L'Anneau de Vitesse, Grenoble",53 from 18 countries,na
1028,"3,000 metres, Women",1968 Winter Olympics,38,Speed Skating,12 February 1968 — 9:30,"L'Anneau de Vitesse, Grenoble",26 from 12 countries,na
1021,"500 metres, Men",1968 Winter Olympics,38,Speed Skating,14 February 1968 — 10:00,"L'Anneau de Vitesse, Grenoble",48 from 17 countries,na
1027,"1,500 metres, Women",1968 Winter Olympics,38,Speed Skating,10 February 1968 — 10:00,"L'Anneau de Vitesse, Grenoble",30 from 12 countries,na
1025,"500 metres, Women",1968 Winter Olympics,38,Speed Skating, 9 February 1968 — 10:00,"L'Anneau de Vitesse, Grenoble",28 from 11 countries,na
1023,"5,000 metres, Men",1968 Winter Olympics,38,Speed Skating,15 February 1968 — 9:00,"L'Anneau de Vitesse, Grenoble",38 from 17 countries,na
1075,"1,000 metres, Men",1992 Winter Olympics,44,Speed Skating,18 February 1992 — 16:00,"Anneau de Vitesse, Albertville",46 from 21 countries,na
1076,"1,500 metres, Men",1992 Winter Olympics,44,Speed Skating,16 February 1992 — 16:00,"Anneau de Vitesse, Albertville",46 from 21 countries,na
1079,"500 metres, Women",1992 Winter Olympics,44,Speed Skating,10 February 1992 — 16:00,"Anneau de Vitesse, Albertville",34 from 12 countries,na
1074,"500 metres, Men",1992 Winter Olympics,44,Speed Skating,15 February 1992 — 14:30,"Anneau de Vitesse, Albertville",43 from 17 countries,na
1080,"1,000 metres, Women",1992 Winter Olympics,44,Speed Skating,14 February 1992 — 16:00,"Anneau de Vitesse, Albertville",36 from 14 countries,na
1078,"10,000 metres, Men",1992 Winter Olympics,44,Speed Skating,20 February 1992 — 12:00,"Anneau de Vitesse, Albertville",30 from 15 countries,na
1077,"5,000 metres, Men",1992 Winter Olympics,44,Speed Skating,13 February 1992 — 14:45,"Anneau de Vitesse, Albertville",36 from 20 countries,na
1082,"3,000 metres, Women",1992 Winter Olympics,44,Speed Skating, 9 February 1992 — 16:00,"Anneau de Vitesse, Albertville",26 from 12 countries,na
1083,"5,000 metres, Women",1992 Winter Olympics,44,Speed Skating,17 February 1992 — 16:00,"Anneau de Vitesse, Albertville",24 from 11 countries,na
1081,"1,500 metres, Women",1992 Winter Olympics,44,Speed Skating,12 February 1992 — 16:00,"Anneau de Vitesse, Albertville",33 from 14 countries,na
924506,"10,000 metres, Men",2010 Winter Olympics,57,Speed Skating,23 February 2010 — 11:00,"Richmond Olympic Oval, Richmond",15 from 9 countries,na
924500,"500 metres, Men",2010 Winter Olympics,57,Speed Skating,15 February 2010,"Richmond Olympic Oval, Richmond",39 from 12 countries,na
924507,"Team Pursuit (8 laps), Men",2010 Winter Olympics,57,Speed Skating,26 – 27 February 2010,"Richmond Olympic Oval, Richmond",29 from 8 countries,na
924504,"1,500 metres, Men",2010 Winter Olympics,57,Speed Skating,20 February 2010 — 16:15,"Richmond Olympic Oval, Richmond",37 from 14 countries,na
924524,"1,000 metres, Women",2010 Winter Olympics,57,Speed Skating,18 February 2010 — 13:00,"Richmond Olympic Oval, Richmond",36 from 15 countries,na
924503,"1,000 metres, Men",2010 Winter Olympics,57,Speed Skating,17 February 2010 — 16:00,"Richmond Olympic Oval, Richmond",38 from 13 countries,na
924527,"5,000 metres, Women",2010 Winter Olympics,57,Speed Skating,24 February 2010 — 13:00,"Richmond Olympic Oval, Richmond",16 from 9 countries,na
924521,"500 metres, Women",2010 Winter Olympics,57,Speed Skating,16 February 2010,"Richmond Olympic Oval, Richmond",36 from 14 countries,na
924505,"5,000 metres, Men",2010 Winter Olympics,57,Speed Skating,13 February 2010 — 12:00,"Richmond Olympic Oval, Richmond",28 from 16 countries,na
924525,"1,500 metres, Women",2010 Winter Olympics,57,Speed Skating,21 February 2010 — 15:00,"Richmond Olympic Oval, Richmond",36 from 14 countries,na
924528,"Team Pursuit (6 laps), Women",2010 Winter Olympics,57,Speed Skating,26 – 27 February 2010,"Richmond Olympic Oval, Richmond",28 from 8 countries,na
924526,"3,000 metres, Women",2010 Winter Olympics,57,Speed Skating,14 February 2010 — 13:00,"Richmond Olympic Oval, Richmond",28 from 13 countries,na
1119,"1,500 metres, Women",2002 Winter Olympics,47,Speed Skating,20 February 2002 — 13:00,"Utah Olympic Oval, Kearns, Utah",39 from 17 countries,na
1115,"500 metres, Women",2002 Winter Olympics,47,Speed Skating,13 – 14 February 2002,"Utah Olympic Oval, Kearns, Utah",31 from 12 countries,na
1108,"500 metres, Men",2002 Winter Olympics,47,Speed Skating,11 – 12 February 2002,"Utah Olympic Oval, Kearns, Utah",38 from 15 countries,na
1111,"1,000 metres, Men",2002 Winter Olympics,47,Speed Skating,16 February 2002 — 13:00,"Utah Olympic Oval, Kearns, Utah",44 from 18 countries,na
1114,"10,000 metres, Men",2002 Winter Olympics,47,Speed Skating,22 February 2002 — 12:00,"Utah Olympic Oval, Kearns, Utah",16 from 10 countries,na
1121,"5,000 metres, Women",2002 Winter Olympics,47,Speed Skating,23 February 2002 — 13:00,"Utah Olympic Oval, Kearns, Utah",16 from 7 countries,na
1113,"5,000 metres, Men",2002 Winter Olympics,47,Speed Skating, 9 February 2002 — 12:00,"Utah Olympic Oval, Kearns, Utah",32 from 14 countries,na
1112,"1,500 metres, Men",2002 Winter Olympics,47,Speed Skating,19 February 2002 — 13:00,"Utah Olympic Oval, Kearns, Utah",48 from 17 countries,na
1120,"3,000 metres, Women",2002 Winter Olympics,47,Speed Skating,10 February 2002 — 13:00,"Utah Olympic Oval, Kearns, Utah",32 from 16 countries,na
1118,"1,000 metres, Women",2002 Winter Olympics,47,Speed Skating,17 February 2002 — 17:15,"Utah Olympic Oval, Kearns, Utah",36 from 14 countries,na
350665,"500 metres, Women",2014 Winter Olympics,58,Speed Skating,11 February 2014,"Adler-Arena, Coastal Cluster, Adler",35 from 12 countries,na
350671,"5,000 metres, Women",2014 Winter Olympics,58,Speed Skating,19 February 2014 — 17:30,"Adler-Arena, Coastal Cluster, Adler",16 from 9 countries,na
350649,"5,000 metres, Men",2014 Winter Olympics,58,Speed Skating, 8 February 2014 — 15:30,"Adler-Arena, Coastal Cluster, Adler",26 from 14 countries,na
350647,"1,000 metres, Men",2014 Winter Olympics,58,Speed Skating,12 February 2014 — 18:00,"Adler-Arena, Coastal Cluster, Adler",40 from 19 countries,na
350650,"10,000 metres, Men",2014 Winter Olympics,58,Speed Skating,18 February 2014 — 17:00,"Adler-Arena, Coastal Cluster, Adler",14 from 9 countries,na
350648,"1,500 metres, Men",2014 Winter Olympics,58,Speed Skating,15 February 2014 — 17:30,"Adler-Arena, Coastal Cluster, Adler",40 from 17 countries,na
350672,"Team Pursuit (6 laps), Women",2014 Winter Olympics,58,Speed Skating,21 – 22 February 2014,"Adler-Arena, Coastal Cluster, Adler",30 from 8 countries,na
350669,"1,500 metres, Women",2014 Winter Olympics,58,Speed Skating,16 February 2014 — 18:00,"Adler-Arena, Coastal Cluster, Adler",36 from 14 countries,na
350670,"3,000 metres, Women",2014 Winter Olympics,58,Speed Skating, 9 February 2014 — 15:30,"Adler-Arena, Coastal Cluster, Adler",28 from 13 countries,na
350668,"1,000 metres, Women",2014 Winter Olympics,58,Speed Skating,13 February 2014 — 18:00,"Adler-Arena, Coastal Cluster, Adler",36 from 13 countries,na
350651,"Team Pursuit (8 laps), Men",2014 Winter Olympics,58,Speed Skating,21 – 22 February 2014,"Adler-Arena, Coastal Cluster, Adler",27 from 8 countries,na
350644,"500 metres, Men",2014 Winter Olympics,58,Speed Skating,10 February 2014,"Adler-Arena, Coastal Cluster, Adler",40 from 16 countries,na
1029,"500 metres, Men",1972 Winter Olympics,39,Speed Skating, 5 February 1972 — 10:00,"Makomanai Speed Skating Rink, Sapporo",38 from 16 countries,na
1032,"10,000 metres, Men",1972 Winter Olympics,39,Speed Skating, 7 February 1972 — 9:00,"Makomanai Speed Skating Rink, Sapporo",24 from 14 countries,na
1031,"5,000 metres, Men",1972 Winter Olympics,39,Speed Skating, 4 February 1972 — 9:00,"Makomanai Speed Skating Rink, Sapporo",28 from 14 countries,na
1036,"3,000 metres, Women",1972 Winter Olympics,39,Speed Skating,12 February 1972 — 10:00,"Makomanai Speed Skating Rink, Sapporo",22 from 10 countries,na
1033,"500 metres, Women",1972 Winter Olympics,39,Speed Skating,10 February 1972 — 10:00,"Makomanai Speed Skating Rink, Sapporo",29 from 12 countries,na
1034,"1,000 metres, Women",1972 Winter Olympics,39,Speed Skating,11 February 1972 — 11:10,"Makomanai Speed Skating Rink, Sapporo",33 from 12 countries,na
1030,"1,500 metres, Men",1972 Winter Olympics,39,Speed Skating, 6 February 1972 — 10:00,"Makomanai Speed Skating Rink, Sapporo",39 from 16 countries,na
1035,"1,500 metres, Women",1972 Winter Olympics,39,Speed Skating, 9 February 1972 — 10:00,"Makomanai Speed Skating Rink, Sapporo",31 from 12 countries,na
1061,"1,000 metres, Women",1984 Winter Olympics,42,Speed Skating,13 February 1984 — 9:15,"Pista za brzo klizanje Zetra, Sarajevo",38 from 17 countries,na
1058,"5,000 metres, Men",1984 Winter Olympics,42,Speed Skating,12 February 1984 — 9:15,"Pista za brzo klizanje Zetra, Sarajevo",42 from 20 countries,na
1059,"10,000 metres, Men",1984 Winter Olympics,42,Speed Skating,18 February 1984 — 8:45,"Pista za brzo klizanje Zetra, Sarajevo",32 from 17 countries,na
1060,"500 metres, Women",1984 Winter Olympics,42,Speed Skating,10 February 1984 — 16:15,"Pista za brzo klizanje Zetra, Sarajevo",33 from 16 countries,na
1055,"500 metres, Men",1984 Winter Olympics,42,Speed Skating,10 February 1984 — 9:15,"Pista za brzo klizanje Zetra, Sarajevo",42 from 20 countries,na
1063,"3,000 metres, Women",1984 Winter Olympics,42,Speed Skating,15 February 1984 — 9:15,"Pista za brzo klizanje Zetra, Sarajevo",26 from 14 countries,na
1056,"1,000 metres, Men",1984 Winter Olympics,42,Speed Skating,14 February 1984 — 9:15,"Pista za brzo klizanje Zetra, Sarajevo",43 from 20 countries,na
1057,"1,500 metres, Men",1984 Winter Olympics,42,Speed Skating,16 February 1984 — 9:15,"Pista za brzo klizanje Zetra, Sarajevo",40 from 20 countries,na
1062,"1,500 metres, Women",1984 Winter Olympics,42,Speed Skating, 9 February 1984 — 9:15,"Pista za brzo klizanje Zetra, Sarajevo",32 from 15 countries,na
963,"5,000 metres, Men",1928 Winter Olympics,30,Speed Skating,13 February 1928 — 13:00,"Olympia-Eisstadion Badrutts Park, St. Moritz",33 from 14 countries,na
962,"1,500 metres, Men",1928 Winter Olympics,30,Speed Skating,14 February 1928 — 9:00,"Olympia-Eisstadion Badrutts Park, St. Moritz",30 from 14 countries,na
964,"10,000 metres, Men1",1928 Winter Olympics,30,Speed Skating,14 February 1928 — 11:30,"Olympia-Eisstadion Badrutts Park, St. Moritz",10 from 6 countries,na
994,"1,500 metres, Men",1948 Winter Olympics,33,Speed Skating, 2 February 1948 — 9:30,"Olympia-Eisstadion Badrutts Park, St. Moritz",45 from 14 countries,na
996,"10,000 metres, Men",1948 Winter Olympics,33,Speed Skating, 3 February 1948 — 9:00,"Olympia-Eisstadion Badrutts Park, St. Moritz",27 from 11 countries,na
995,"5,000 metres, Men",1948 Winter Olympics,33,Speed Skating, 1 February 1948 — 9:00,"Olympia-Eisstadion Badrutts Park, St. Moritz",40 from 14 countries,na
961,"500 metres, Men",1928 Winter Olympics,30,Speed Skating,13 February 1928 — 9:00,"Olympia-Eisstadion Badrutts Park, St. Moritz",33 from 14 countries,na
993,"500 metres, Men",1948 Winter Olympics,33,Speed Skating,31 January 1948 — 10:30,"Olympia-Eisstadion Badrutts Park, St. Moritz",42 from 15 countries,na
1012,"3,000 metres, Women",1960 Winter Olympics,36,Speed Skating,23 February 1960,"Speed Skating Oval, Squaw Valley, California",20 from 10 countries,na
1006,"1,500 metres, Men",1960 Winter Olympics,36,Speed Skating,26 February 1960,"Speed Skating Oval, Squaw Valley, California",48 from 16 countries,na
1005,"500 metres, Men",1960 Winter Olympics,36,Speed Skating,24 February 1960,"Speed Skating Oval, Squaw Valley, California",46 from 15 countries,na
1011,"1,500 metres, Women",1960 Winter Olympics,36,Speed Skating,21 February 1960,"Speed Skating Oval, Squaw Valley, California",23 from 10 countries,na
1008,"10,000 metres, Men",1960 Winter Olympics,36,Speed Skating,27 February 1960,"Speed Skating Oval, Squaw Valley, California",30 from 15 countries,na
1009,"500 metres, Women",1960 Winter Olympics,36,Speed Skating,20 February 1960,"Speed Skating Oval, Squaw Valley, California",23 from 10 countries,na
1010,"1,000 metres, Women",1960 Winter Olympics,36,Speed Skating,22 February 1960,"Speed Skating Oval, Squaw Valley, California",22 from 10 countries,na
1007,"5,000 metres, Men",1960 Winter Olympics,36,Speed Skating,25 February 1960,"Speed Skating Oval, Squaw Valley, California",37 from 15 countries,na
1044,"1,500 metres, Women",1976 Winter Olympics,40,Speed Skating, 5 February 1976 — 10:00,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",26 from 12 countries,na
1041,"10,000 metres, Men",1976 Winter Olympics,40,Speed Skating,14 February 1976 — 9:00,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",20 from 12 countries,na
1037,"500 metres, Men",1976 Winter Olympics,40,Speed Skating,10 February 1976 — 10:30,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",29 from 16 countries,na
1038,"1,000 metres, Men",1976 Winter Olympics,40,Speed Skating,12 February 1976 — 10:00,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",31 from 16 countries,na
1020,"3,000 metres, Women",1964 Winter Olympics,37,Speed Skating, 2 February 1964 — 13:25,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",28 from 13 countries,na
1016,"10,000 metres, Men",1964 Winter Olympics,37,Speed Skating, 7 February 1964 — 17:00,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",33 from 19 countries,na
1013,"500 metres, Men",1964 Winter Olympics,37,Speed Skating, 4 February 1964 — 12:40,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",44 from 19 countries,na
1015,"5,000 metres, Men",1964 Winter Olympics,37,Speed Skating, 5 February 1964 — 13:50,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",42 from 19 countries,na
1017,"500 metres, Women",1964 Winter Olympics,37,Speed Skating,30 January 1964 — 12:25,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",28 from 13 countries,na
1014,"1,500 metres, Men",1964 Winter Olympics,37,Speed Skating, 6 February 1964 — 13:15,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",54 from 20 countries,na
1043,"1,000 metres, Women",1976 Winter Olympics,40,Speed Skating, 7 February 1976 — 10:30,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",27 from 12 countries,na
1039,"1,500 metres, Men",1976 Winter Olympics,40,Speed Skating,13 February 1976 — 10:00,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",30 from 18 countries,na
1019,"1,500 metres, Women",1964 Winter Olympics,37,Speed Skating,31 January 1964 — 12:30,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",30 from 14 countries,na
1018,"1,000 metres, Women",1964 Winter Olympics,37,Speed Skating, 1 February 1964 — 12:15,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",28 from 14 countries,na
1040,"5,000 metres, Men",1976 Winter Olympics,40,Speed Skating,11 February 1976 — 9:30,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",31 from 17 countries,na
1045,"3,000 metres, Women",1976 Winter Olympics,40,Speed Skating, 8 February 1976 — 9:45,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",26 from 12 countries,na
1042,"500 metres, Women",1976 Winter Olympics,40,Speed Skating, 6 February 1976 — 10:30,"Eisschnellaufbahn im Olympiaeisstadion, Innsbruck",27 from 13 countries,na
1049,"5,000 metres, Men",1980 Winter Olympics,41,Speed Skating,16 February 1980 — 10:36,"James C. Sheffield Speed Skating Oval, Lake Placid",29 from 15 countries,na
905023,"500 metres, Women",1932 Winter Olympics,31,Speed Skating, 8 February 1932,"James C. Sheffield Speed Skating Oval, Lake Placid",10 from 2 countries,na
1052,"1,000 metres, Women",1980 Winter Olympics,41,Speed Skating,17 February 1980 — 10:31,"James C. Sheffield Speed Skating Oval, Lake Placid",37 from 16 countries,na
1054,"3,000 metres, Women",1980 Winter Olympics,41,Speed Skating,20 February 1980 — 10:35,"James C. Sheffield Speed Skating Oval, Lake Placid",29 from 14 countries,na
971,"1,500 metres, Men",1932 Winter Olympics,31,Speed Skating, 5 February 1932 — 9:30,"James C. Sheffield Speed Skating Oval, Lake Placid",18 from 6 countries,na
977,"5,000 metres, Men",1932 Winter Olympics,31,Speed Skating, 4 February 1932 — 14:15,"James C. Sheffield Speed Skating Oval, Lake Placid",18 from 6 countries,na
1050,"10,000 metres, Men",1980 Winter Olympics,41,Speed Skating,23 February 1980 — 9:35,"James C. Sheffield Speed Skating Oval, Lake Placid",25 from 13 countries,na
1051,"500 metres, Women",1980 Winter Olympics,41,Speed Skating,15 February 1980 — 10:35,"James C. Sheffield Speed Skating Oval, Lake Placid",31 from 15 countries,na
1053,"1,500 metres, Women",1980 Winter Olympics,41,Speed Skating,14 February 1980 — 10:35,"James C. Sheffield Speed Skating Oval, Lake Placid",31 from 14 countries,na
905028,"1,000 metres, Women",1932 Winter Olympics,31,Speed Skating, 9 February 1932,"James C. Sheffield Speed Skating Oval, Lake Placid",10 from 2 countries,na
982,"10,000 metres, Men",1932 Winter Olympics,31,Speed Skating,5 –  8 February 1932,"James C. Sheffield Speed Skating Oval, Lake Placid",18 from 6 countries,na
